Data,Produto,Quantidade,Preço Unitário,Total,Mês,Ano
2023-08-21,Camiseta,8,106.72,853.76,8,2023
2023-11-02,Camiseta,3,451.19,1353.57,11,2023
2023-11-25,Camiseta,10,352.38,3523.8,11,2023
2024-09-06,Boné,4,96.67,386.68,9,2024
2023-12-17,Tênis,5,418.01,2090.05,12,2023
2023-02-01,Calça,4,232.13,928.52,2,2023
2024-02-05,Boné,5,422.98,2114.9,2,2024
2024-01-22,Calça,6,429.52,2577.12,1,2024
2025-11-13,Mochila,9,77.33,695.97,11,2025
2024-03-23,Camiseta,6,180.83,1084.98,3,2024
2024-06-07,Tênis,8,99.32,794.56,6,2024
2025-04-14,Tênis,9,270.02,2430.18,4,2025
2024-08-07,Mochila,5,447.46,2237.3,8,2024
2024-04-03,Mochila,4,126.32,505.28,4,2024
2024-06-03,Camiseta,1,480.34,480.34,6,2024
2024-10-05,Camiseta,6,216.2,1297.1999999999998,10,2024
2023-10-27,Sapato,4,360.26,1441.04,10,2023
2024-06-14,Camiseta,5,175.77,878.85,6,2024
2025-05-28,Mochila,7,493.67,3455.69,5,2025
2025-05-10,Boné,4,310.43,1241.72,5,2025
2023-07-01,Camiseta,1,290.06,290.06,7,2023
2023-10-07,Camiseta,1,419.0,419.0,10,2023
2025-12-30,Mochila,10,124.02,1240.2,12,2025
2025-12-10,Mochila,10,351.65,3516.5,12,2025
2024-01-31,Boné,2,93.31,186.62,1,2024
2025-04-14,Calça,6,78.32,469.92,4,2025
2025-03-31,Calça,9,194.99,1754.91,3,2025
2025-10-26,Tênis,6,214.12,1284.72,10,2025
2024-02-09,Boné,8,390.39,3123.12,2,2024
2025-08-06,Boné,5,493.57,2467.85,8,2025
2025-09-11,Sapato,2,150.91,301.82,9,2025
2024-07-10,Camiseta,9,457.42,4116.78,7,2024
2025-04-17,Mochila,3,263.14,789.42,4,2025
2024-03-06,Sapato,10,70.81,708.1,3,2024
2024-03-13,Mochila,10,253.27,2532.7000000000003,3,2024
2024-01-19,Camiseta,1,264.38,264.38,1,2024
2025-02-19,Tênis,1,108.73,108.73,2,2025
2024-12-04,Tênis,9,207.51,1867.59,12,2024
2023-06-17,Mochila,7,90.32,632.24,6,2023
2025-03-04,Tênis,4,309.78,1239.12,3,2025
2023-08-11,Camiseta,7,314.23,2199.61,8,2023
2025-09-19,Tênis,7,130.11,910.77,9,2025
2024-12-15,Tênis,5,189.42,947.1,12,2024
2025-06-28,Boné,6,103.55,621.3,6,2025
2025-03-17,Calça,10,208.2,2082.0,3,2025
2025-09-02,Calça,1,171.5,171.5,9,2025
2025-07-22,Tênis,4,338.84,1355.36,7,2025
2024-06-29,Boné,7,340.76,2385.32,6,2024
2025-08-22,Sapato,7,118.03,826.21,8,2025
2024-08-16,Boné,5,65.0,325.0,8,2024
2023-03-09,Sapato,8,225.5,1804.0,3,2023
2023-06-19,Sapato,9,330.67,2976.03,6,2023
2024-08-14,Sapato,4,93.93,375.72,8,2024
2023-01-15,Tênis,3,345.14,1035.42,1,2023
2025-03-23,Boné,5,205.31,1026.55,3,2025
2025-10-18,Sapato,10,185.53,1855.3,10,2025
2023-04-08,Boné,3,68.47,205.41,4,2023
2023-05-29,Tênis,10,429.74,4297.4,5,2023
2025-04-07,Calça,9,494.06,4446.54,4,2025
2025-05-03,Sapato,2,498.47,996.94,5,2025
2024-08-18,Tênis,5,265.63,1328.15,8,2024
2025-10-13,Camiseta,8,249.83,1998.64,10,2025
2024-12-24,Sapato,10,345.35,3453.5,12,2024
2024-06-29,Mochila,5,464.91,2324.55,6,2024
2023-11-16,Sapato,6,222.09,1332.54,11,2023
2024-08-17,Calça,7,94.16,659.12,8,2024
2023-09-17,Camiseta,8,128.94,1031.52,9,2023
2023-08-03,Camiseta,2,340.88,681.76,8,2023
2024-07-21,Tênis,2,203.82,407.64,7,2024
2023-03-04,Calça,1,249.56,249.56,3,2023
2024-03-31,Tênis,9,105.29,947.61,3,2024
2025-11-17,Boné,6,197.63,1185.78,11,2025
2023-04-21,Sapato,7,276.78,1937.46,4,2023
2024-01-06,Tênis,10,330.19,3301.9,1,2024
2023-02-26,Sapato,6,121.05,726.3,2,2023
2024-01-06,Boné,8,450.98,3607.84,1,2024
2024-03-23,Tênis,9,352.41,3171.69,3,2024
2025-12-19,Calça,2,243.73,487.46,12,2025
2024-07-25,Camiseta,9,350.38,3153.42,7,2024
2024-01-25,Tênis,2,469.44,938.88,1,2024
2025-08-19,Calça,8,301.9,2415.2,8,2025
2025-07-28,Tênis,8,388.2,3105.6,7,2025
2024-01-31,Boné,4,273.84,1095.36,1,2024
2025-02-28,Sapato,8,466.56,3732.48,2,2025
2023-05-30,Calça,1,247.82,247.82,5,2023
2025-07-02,Boné,9,185.36,1668.2400000000002,7,2025
2025-12-16,Sapato,6,357.26,2143.56,12,2025
2025-03-25,Tênis,6,413.53,2481.18,3,2025
2023-08-27,Camiseta,6,332.28,1993.68,8,2023
2023-10-25,Boné,10,333.5,3335.0,10,2023
2023-08-21,Sapato,3,162.27,486.81000000000006,8,2023
2023-02-07,Boné,7,111.83,782.81,2,2023
2025-05-03,Mochila,1,498.34,498.34,5,2025
2024-01-17,Camiseta,5,299.5,1497.5,1,2024
2023-06-16,Mochila,8,86.66,693.28,6,2023
2025-09-21,Sapato,6,240.71,1444.26,9,2025
2023-04-02,Mochila,9,248.89,2240.01,4,2023
2024-04-11,Camiseta,6,345.58,2073.48,4,2024
2023-05-21,Boné,2,88.28,176.56,5,2023
2024-09-25,Calça,8,378.91,3031.28,9,2024
2024-01-30,Camiseta,8,116.85,934.8,1,2024
2024-09-09,Sapato,6,383.88,2303.28,9,2024
2025-12-30,Sapato,9,214.04,1926.36,12,2025
2023-02-08,Calça,8,343.15,2745.2,2,2023
2025-12-25,Camiseta,4,375.14,1500.56,12,2025
2024-10-16,Sapato,6,292.03,1752.1799999999998,10,2024
2025-10-26,Boné,10,491.47,4914.700000000001,10,2025
2024-10-05,Mochila,9,271.07,2439.63,10,2024
2023-04-07,Boné,10,477.99,4779.9,4,2023
2025-01-22,Sapato,10,408.23,4082.3,1,2025
2024-02-20,Boné,8,250.52,2004.16,2,2024
2023-08-19,Tênis,7,227.05,1589.35,8,2023
2023-03-17,Mochila,6,102.39,614.34,3,2023
2025-04-28,Calça,5,277.71,1388.55,4,2025
2024-06-28,Tênis,1,462.59,462.59,6,2024
2024-04-13,Camiseta,9,454.75,4092.75,4,2024
2023-02-17,Sapato,9,284.89,2564.01,2,2023
2024-03-10,Mochila,4,375.0,1500.0,3,2024
2023-09-16,Mochila,7,206.26,1443.82,9,2023
2023-04-16,Sapato,4,78.79,315.16,4,2023
2024-10-10,Tênis,2,128.34,256.68,10,2024
2025-05-26,Camiseta,7,337.31,2361.17,5,2025
2023-03-18,Camiseta,1,309.49,309.49,3,2023
2024-05-23,Mochila,10,245.16,2451.6,5,2024
2024-06-07,Calça,1,116.96,116.96,6,2024
2024-05-23,Mochila,7,355.54,2488.78,5,2024
2024-09-13,Boné,1,79.62,79.62,9,2024
2025-12-19,Sapato,8,278.79,2230.32,12,2025
2024-01-22,Sapato,8,224.41,1795.28,1,2024
2025-01-24,Calça,5,316.16,1580.8000000000002,1,2025
2025-07-22,Sapato,3,346.28,1038.84,7,2025
2023-05-08,Boné,7,123.08,861.56,5,2023
2023-06-30,Boné,3,308.13,924.39,6,2023
2024-04-25,Tênis,1,346.7,346.7,4,2024
2024-01-20,Boné,3,136.54,409.62,1,2024
2023-04-11,Calça,5,97.71,488.55,4,2023
2023-03-08,Boné,8,71.95,575.6,3,2023
2024-05-31,Camiseta,4,296.31,1185.24,5,2024
2025-07-06,Camiseta,9,415.29,3737.61,7,2025
2023-06-20,Sapato,2,333.67,667.34,6,2023
2025-01-01,Boné,5,232.22,1161.1,1,2025
2023-07-12,Camiseta,3,223.87,671.61,7,2023
2024-03-23,Calça,8,201.21,1609.68,3,2024
2023-01-31,Boné,7,197.7,1383.9,1,2023
2025-05-15,Sapato,6,284.77,1708.62,5,2025
2024-07-21,Sapato,1,391.18,391.18,7,2024
2025-09-10,Calça,2,212.07,424.14,9,2025
2025-07-19,Calça,9,487.73,4389.57,7,2025
2024-03-08,Mochila,5,184.42,922.1,3,2024
2025-03-03,Sapato,8,400.88,3207.04,3,2025
2023-08-31,Camiseta,8,356.58,2852.64,8,2023
2024-11-24,Sapato,8,372.99,2983.92,11,2024
2025-01-02,Boné,3,258.75,776.25,1,2025
2024-10-16,Calça,4,382.96,1531.84,10,2024
2025-11-16,Tênis,2,183.72,367.44,11,2025
2025-06-26,Boné,9,125.4,1128.6,6,2025
2025-02-24,Sapato,6,51.85,311.1,2,2025
2024-09-20,Camiseta,8,394.71,3157.68,9,2024
2025-08-19,Mochila,9,61.37,552.3299999999999,8,2025
2025-02-06,Sapato,1,93.03,93.03,2,2025
2023-01-12,Tênis,1,168.51,168.51,1,2023
2024-06-09,Boné,4,280.34,1121.36,6,2024
2023-02-07,Calça,5,340.1,1700.5,2,2023
2023-01-30,Boné,4,227.83,911.32,1,2023
2023-11-16,Tênis,2,293.39,586.78,11,2023
2024-07-14,Sapato,5,342.24,1711.2,7,2024
2023-09-15,Camiseta,7,71.79,502.53,9,2023
2023-06-27,Boné,3,195.51,586.53,6,2023
2025-02-14,Tênis,7,498.62,3490.34,2,2025
2025-10-26,Mochila,10,303.65,3036.5,10,2025
2023-09-28,Tênis,7,281.84,1972.88,9,2023
2025-09-16,Calça,6,189.24,1135.44,9,2025
2025-12-20,Calça,4,313.39,1253.56,12,2025
2024-02-20,Mochila,6,298.51,1791.06,2,2024
2023-04-16,Mochila,4,353.17,1412.68,4,2023
2024-06-07,Sapato,1,438.79,438.79,6,2024
2025-11-08,Calça,8,251.47,2011.76,11,2025
2025-11-19,Sapato,9,136.27,1226.43,11,2025
2025-07-22,Mochila,6,351.11,2106.66,7,2025
2025-12-20,Mochila,1,157.16,157.16,12,2025
2024-12-13,Camiseta,8,107.75,862.0,12,2024
2024-02-06,Tênis,5,124.9,624.5,2,2024
2024-07-15,Boné,5,148.92,744.5999999999999,7,2024
2025-11-19,Tênis,3,337.77,1013.31,11,2025
2024-08-31,Tênis,8,298.74,2389.92,8,2024
2023-11-14,Camiseta,9,438.8,3949.2,11,2023
2025-05-31,Boné,5,164.34,821.7,5,2025
2025-01-10,Calça,2,180.6,361.2,1,2025
2025-03-09,Boné,2,171.22,342.44,3,2025
2024-01-11,Boné,10,210.36,2103.6000000000004,1,2024
2024-09-26,Calça,7,216.1,1512.7,9,2024
2024-06-28,Mochila,3,361.17,1083.51,6,2024
2023-04-11,Mochila,7,158.53,1109.71,4,2023
2023-07-03,Tênis,6,393.67,2362.02,7,2023
2023-06-17,Boné,2,297.06,594.12,6,2023
2024-01-16,Sapato,10,296.3,2963.0,1,2024
2025-02-06,Calça,4,448.56,1794.24,2,2025
2025-10-24,Tênis,5,347.26,1736.3,10,2025
2023-08-03,Tênis,2,375.03,750.06,8,2023
2024-01-15,Sapato,3,189.86,569.58,1,2024
2025-06-11,Tênis,5,416.87,2084.35,6,2025
2023-01-31,Mochila,9,487.52,4387.68,1,2023
2025-05-03,Boné,5,428.92,2144.6,5,2025
2025-07-06,Camiseta,3,414.09,1242.27,7,2025
2024-05-01,Boné,3,302.52,907.56,5,2024
2024-09-30,Boné,3,117.8,353.4,9,2024
2024-09-27,Tênis,3,191.75,575.25,9,2024
2023-08-22,Tênis,7,333.99,2337.9300000000003,8,2023
2025-03-15,Sapato,6,58.41,350.46,3,2025
2023-01-17,Boné,7,200.4,1402.8,1,2023
2024-01-03,Boné,7,96.21,673.4699999999999,1,2024
2023-01-13,Mochila,7,254.9,1784.3,1,2023
2025-12-20,Camiseta,2,298.01,596.02,12,2025
2023-10-10,Mochila,5,91.26,456.3,10,2023
2023-03-26,Tênis,5,194.15,970.75,3,2023
2024-12-26,Camiseta,7,67.81,474.67,12,2024
2025-10-19,Mochila,1,309.4,309.4,10,2025
2024-03-30,Boné,10,268.42,2684.2000000000003,3,2024
2023-12-03,Camiseta,5,198.73,993.65,12,2023
2025-01-08,Sapato,9,330.96,2978.64,1,2025
2025-09-16,Sapato,9,404.79,3643.11,9,2025
2023-02-02,Sapato,9,55.65,500.85,2,2023
2024-11-27,Sapato,3,272.2,816.5999999999999,11,2024
2023-05-27,Calça,3,197.87,593.61,5,2023
2023-01-30,Tênis,2,469.92,939.84,1,2023
2023-08-21,Sapato,2,437.3,874.6,8,2023
2025-10-24,Boné,2,315.87,631.74,10,2025
2025-07-28,Sapato,4,177.07,708.28,7,2025
2023-06-07,Tênis,4,58.62,234.48,6,2023
2025-02-09,Boné,9,391.51,3523.59,2,2025
2025-08-29,Tênis,6,344.13,2064.78,8,2025
2024-05-03,Boné,4,439.9,1759.6,5,2024
2023-11-17,Camiseta,10,86.28,862.8,11,2023
2024-03-12,Calça,5,157.44,787.2,3,2024
2025-05-23,Mochila,8,122.77,982.16,5,2025
2025-08-02,Sapato,7,369.28,2584.96,8,2025
2025-05-02,Camiseta,10,429.64,4296.4,5,2025
2023-05-18,Calça,3,196.55,589.6500000000001,5,2023
2023-07-04,Mochila,10,372.36,3723.6,7,2023
2024-03-23,Camiseta,10,342.66,3426.6000000000004,3,2024
2024-06-18,Sapato,5,347.96,1739.8,6,2024
2024-06-14,Calça,8,245.47,1963.76,6,2024
2024-08-13,Sapato,4,329.03,1316.12,8,2024
2023-06-02,Camiseta,4,200.25,801.0,6,2023
2024-12-24,Sapato,9,123.64,1112.76,12,2024
2023-10-16,Sapato,5,182.03,910.15,10,2023
2023-01-25,Boné,8,214.67,1717.36,1,2023
2023-10-23,Tênis,10,69.86,698.6,10,2023
2025-06-30,Calça,9,242.7,2184.3,6,2025
2025-06-12,Mochila,2,477.48,954.96,6,2025
2023-07-30,Mochila,1,475.83,475.83,7,2023
2025-02-02,Mochila,3,407.21,1221.63,2,2025
2024-12-07,Calça,6,234.81,1408.86,12,2024
2025-06-10,Tênis,4,81.21,324.84,6,2025
2023-09-17,Tênis,8,262.1,2096.8,9,2023
2025-06-05,Sapato,4,499.85,1999.4,6,2025
2024-02-23,Calça,6,156.25,937.5,2,2024
2024-08-29,Sapato,1,438.15,438.15,8,2024
2023-09-20,Sapato,7,314.34,2200.38,9,2023
2025-01-22,Camiseta,4,101.67,406.68,1,2025
2024-06-12,Boné,1,304.12,304.12,6,2024
2023-01-20,Tênis,2,322.22,644.44,1,2023
2023-10-11,Tênis,5,498.27,2491.35,10,2023
2025-11-17,Calça,1,408.79,408.79,11,2025
2025-02-03,Calça,5,370.67,1853.35,2,2025
2023-11-11,Tênis,3,359.3,1077.9,11,2023
2025-05-19,Camiseta,9,109.25,983.25,5,2025
2023-10-04,Calça,4,344.44,1377.76,10,2023
2023-11-30,Boné,2,386.53,773.06,11,2023
2023-05-21,Calça,7,462.3,3236.1,5,2023
2024-10-11,Boné,6,252.36,1514.16,10,2024
2025-11-13,Boné,6,139.14,834.8399999999999,11,2025
2024-11-23,Mochila,4,308.9,1235.6,11,2024
2025-06-13,Calça,5,460.25,2301.25,6,2025
2024-02-28,Calça,6,464.09,2784.54,2,2024
2023-10-30,Boné,9,78.46,706.14,10,2023
2024-09-06,Mochila,3,121.76,365.28,9,2024
2023-01-22,Tênis,4,450.31,1801.24,1,2023
2024-03-30,Calça,1,344.28,344.28,3,2024
2023-03-25,Camiseta,4,454.81,1819.24,3,2023
2024-07-10,Tênis,5,350.78,1753.9,7,2024
2025-10-21,Tênis,8,66.42,531.36,10,2025
2023-12-06,Mochila,1,490.14,490.14,12,2023
2023-01-29,Calça,5,328.33,1641.65,1,2023
2023-06-06,Tênis,5,244.59,1222.95,6,2023
2025-01-20,Tênis,3,207.34,622.02,1,2025
2025-02-01,Tênis,2,360.28,720.56,2,2025
2023-12-12,Sapato,10,498.05,4980.5,12,2023
2024-08-13,Mochila,7,363.51,2544.57,8,2024
2024-10-16,Boné,4,276.19,1104.76,10,2024
2024-09-26,Mochila,9,468.38,4215.42,9,2024
2025-09-17,Boné,3,101.06,303.18,9,2025
2023-01-25,Mochila,10,383.28,3832.8,1,2023
2024-03-03,Calça,6,265.04,1590.2400000000002,3,2024
2023-11-15,Mochila,10,290.17,2901.7000000000003,11,2023
2024-02-06,Tênis,9,449.19,4042.71,2,2024
2025-08-23,Sapato,4,50.47,201.88,8,2025
2024-03-22,Sapato,3,380.43,1141.29,3,2024
2023-12-14,Camiseta,5,229.7,1148.5,12,2023
2024-10-24,Tênis,5,298.84,1494.1999999999998,10,2024
2025-12-12,Boné,8,403.77,3230.16,12,2025
2023-09-15,Sapato,8,335.97,2687.76,9,2023
2025-03-06,Calça,9,166.84,1501.56,3,2025
2024-01-09,Camiseta,1,308.43,308.43,1,2024
2024-10-25,Calça,2,113.99,227.98,10,2024
2025-06-29,Sapato,4,83.36,333.44,6,2025
2024-07-30,Sapato,7,89.47,626.29,7,2024
2025-04-08,Camiseta,2,356.34,712.68,4,2025
2025-08-07,Tênis,9,230.11,2070.99,8,2025
2024-01-15,Boné,9,400.96,3608.64,1,2024
2023-03-06,Sapato,5,169.5,847.5,3,2023
2024-10-29,Calça,8,260.05,2080.4,10,2024
2024-07-28,Sapato,4,104.47,417.88,7,2024
2023-08-28,Camiseta,2,204.8,409.6,8,2023
2023-09-07,Boné,1,176.22,176.22,9,2023
2025-03-31,Tênis,3,458.51,1375.53,3,2025
2023-07-27,Sapato,9,253.0,2277.0,7,2023
2025-09-27,Tênis,5,90.59,452.9500000000001,9,2025
2025-04-11,Sapato,8,99.81,798.48,4,2025
2024-01-16,Calça,5,479.26,2396.3,1,2024
2025-08-09,Tênis,7,151.42,1059.9399999999998,8,2025
2024-10-16,Boné,8,56.83,454.64,10,2024
2025-12-14,Sapato,6,172.71,1036.26,12,2025
2023-07-15,Tênis,6,113.5,681.0,7,2023
2025-12-02,Sapato,3,91.5,274.5,12,2025
2023-02-03,Calça,8,110.49,883.92,2,2023
2025-05-13,Mochila,7,482.87,3380.09,5,2025
2023-02-19,Camiseta,5,493.91,2469.55,2,2023
2025-05-28,Boné,6,113.56,681.36,5,2025
2023-05-25,Camiseta,6,82.27,493.62,5,2023
2025-05-06,Tênis,10,141.45,1414.5,5,2025
2023-12-06,Boné,10,101.73,1017.3,12,2023
2024-05-17,Tênis,3,246.47,739.41,5,2024
2025-01-08,Mochila,5,257.45,1287.25,1,2025
2023-11-04,Tênis,6,128.42,770.52,11,2023
2024-03-14,Tênis,9,267.61,2408.49,3,2024
2023-09-07,Mochila,10,184.1,1841.0,9,2023
2025-08-16,Sapato,7,271.02,1897.14,8,2025
2024-05-29,Mochila,10,253.07,2530.7,5,2024
2024-10-27,Camiseta,3,426.05,1278.15,10,2024
2023-12-02,Calça,8,108.36,866.88,12,2023
2025-05-03,Tênis,1,72.14,72.14,5,2025
2024-07-29,Sapato,3,122.08,366.24,7,2024
2025-06-27,Sapato,5,454.44,2272.2,6,2025
2025-11-14,Tênis,1,478.56,478.56,11,2025
2024-05-01,Camiseta,3,387.52,1162.56,5,2024
2023-08-24,Sapato,1,112.8,112.8,8,2023
2024-05-20,Tênis,1,274.43,274.43,5,2024
2023-11-24,Sapato,7,213.92,1497.4399999999998,11,2023
2024-11-07,Camiseta,7,117.45,822.15,11,2024
2023-11-23,Camiseta,3,127.66,382.98,11,2023
2024-07-26,Tênis,5,431.96,2159.8,7,2024
2025-10-04,Tênis,6,485.54,2913.24,10,2025
2023-02-02,Boné,1,143.01,143.01,2,2023
2025-12-23,Camiseta,2,164.17,328.34,12,2025
2025-04-27,Tênis,9,215.33,1937.97,4,2025
2023-12-31,Camiseta,10,382.41,3824.1,12,2023
2023-04-20,Camiseta,1,317.24,317.24,4,2023
2024-06-14,Sapato,9,362.43,3261.87,6,2024
2024-02-13,Calça,3,473.35,1420.0500000000002,2,2024
2024-07-27,Mochila,6,251.75,1510.5,7,2024
2023-06-12,Mochila,5,229.14,1145.6999999999998,6,2023
2023-01-09,Boné,9,136.19,1225.71,1,2023
2023-03-12,Sapato,6,422.52,2535.12,3,2023
2024-01-07,Calça,10,486.29,4862.900000000001,1,2024
2024-08-11,Calça,9,370.47,3334.2300000000005,8,2024
2025-11-17,Mochila,10,295.45,2954.5,11,2025
2023-08-06,Mochila,2,113.28,226.56,8,2023
2023-02-22,Mochila,6,77.1,462.6,2,2023
2024-08-06,Boné,9,379.89,3419.01,8,2024
2025-08-24,Tênis,5,341.94,1709.7,8,2025
2025-06-01,Tênis,1,353.82,353.82,6,2025
2024-09-21,Calça,8,348.59,2788.72,9,2024
2023-11-20,Sapato,8,81.08,648.64,11,2023
2024-06-21,Calça,8,396.85,3174.8,6,2024
2025-06-09,Mochila,10,368.17,3681.7,6,2025
2025-03-19,Tênis,5,259.06,1295.3,3,2025
2025-03-30,Tênis,7,352.81,2469.67,3,2025
2024-05-21,Mochila,1,393.21,393.21,5,2024
2023-08-10,Tênis,7,495.73,3470.11,8,2023
2025-06-02,Sapato,2,73.38,146.76,6,2025
2025-04-20,Calça,10,79.01,790.1,4,2025
2024-08-29,Camiseta,9,485.43,4368.87,8,2024
2024-03-31,Boné,6,156.49,938.94,3,2024
2024-02-18,Mochila,4,239.35,957.4,2,2024
2023-09-07,Camiseta,6,162.61,975.66,9,2023
2025-07-22,Mochila,8,238.05,1904.4,7,2025
2024-02-29,Calça,7,385.55,2698.85,2,2024
2024-07-20,Sapato,5,461.88,2309.4,7,2024
2023-10-22,Camiseta,4,330.31,1321.24,10,2023
2025-11-10,Tênis,8,381.24,3049.92,11,2025
2025-12-17,Mochila,10,130.85,1308.5,12,2025
2024-01-10,Tênis,8,349.93,2799.44,1,2024
2023-07-30,Mochila,3,159.98,479.94,7,2023
2025-10-21,Boné,4,475.52,1902.08,10,2025
2024-01-04,Calça,4,459.75,1839.0,1,2024
2025-08-14,Tênis,5,327.78,1638.9,8,2025
2025-01-16,Mochila,4,260.46,1041.84,1,2025
2023-02-28,Camiseta,4,276.08,1104.32,2,2023
2023-07-17,Tênis,8,416.46,3331.68,7,2023
2023-03-01,Boné,9,165.53,1489.77,3,2023
2025-06-08,Camiseta,4,354.4,1417.6,6,2025
2025-09-06,Camiseta,10,224.16,2241.6,9,2025
2024-01-17,Calça,7,192.26,1345.82,1,2024
2024-05-27,Camiseta,4,102.62,410.48,5,2024
2023-06-23,Mochila,3,304.6,913.8,6,2023
2024-04-13,Boné,8,245.57,1964.56,4,2024
2024-11-01,Sapato,10,288.08,2880.8,11,2024
2023-06-06,Tênis,4,394.64,1578.56,6,2023
2025-05-30,Camiseta,7,417.24,2920.6800000000003,5,2025
2024-04-28,Camiseta,7,406.45,2845.15,4,2024
2023-09-06,Camiseta,6,433.12,2598.7200000000003,9,2023
2023-12-30,Boné,3,225.04,675.12,12,2023
2024-03-13,Camiseta,8,312.28,2498.24,3,2024
2025-03-22,Boné,1,135.63,135.63,3,2025
2025-10-15,Camiseta,5,292.79,1463.95,10,2025
2025-05-21,Calça,1,93.01,93.01,5,2025
2025-05-04,Mochila,5,388.49,1942.45,5,2025
2023-08-27,Tênis,2,55.93,111.86,8,2023
2024-06-13,Sapato,3,57.23,171.69,6,2024
2023-06-07,Calça,7,260.19,1821.33,6,2023
2024-07-22,Boné,6,172.16,1032.96,7,2024
2024-01-07,Mochila,7,430.05,3010.35,1,2024
2024-10-04,Boné,2,207.95,415.9,10,2024
2025-01-12,Tênis,10,177.02,1770.2,1,2025
2023-02-27,Sapato,1,418.12,418.12,2,2023
2023-12-07,Camiseta,1,65.94,65.94,12,2023
2024-07-04,Mochila,4,159.16,636.64,7,2024
2024-06-23,Calça,6,62.11,372.66,6,2024
2023-10-19,Calça,1,265.7,265.7,10,2023
2024-10-29,Tênis,6,362.7,2176.2,10,2024
2024-06-11,Camiseta,5,247.27,1236.35,6,2024
2025-04-03,Boné,3,332.39,997.17,4,2025
2025-01-23,Camiseta,5,350.43,1752.15,1,2025
2023-06-27,Calça,10,154.16,1541.6,6,2023
2024-11-15,Sapato,5,490.62,2453.1,11,2024
2025-09-27,Mochila,10,470.65,4706.5,9,2025
2024-07-06,Sapato,8,332.45,2659.6,7,2024
2023-12-17,Camiseta,6,164.58,987.48,12,2023
2023-07-21,Tênis,10,207.59,2075.9,7,2023
2023-12-28,Tênis,9,272.86,2455.74,12,2023
2025-11-08,Boné,3,389.71,1169.13,11,2025
2025-11-26,Calça,8,199.64,1597.12,11,2025
2023-04-24,Sapato,1,302.07,302.07,4,2023
2025-11-08,Sapato,4,430.76,1723.04,11,2025
2023-05-11,Sapato,8,66.67,533.36,5,2023
2024-08-29,Sapato,7,161.21,1128.47,8,2024
2024-09-02,Boné,4,250.94,1003.76,9,2024
2025-03-01,Mochila,10,308.42,3084.2000000000003,3,2025
2024-11-05,Camiseta,6,382.39,2294.34,11,2024
2023-08-14,Sapato,2,235.21,470.42,8,2023
2024-01-26,Sapato,1,313.45,313.45,1,2024
2023-08-25,Boné,6,76.68,460.08,8,2023
2023-08-06,Boné,1,157.89,157.89,8,2023
2023-09-05,Boné,6,410.17,2461.02,9,2023
2024-02-28,Mochila,2,429.1,858.2,2,2024
2024-07-24,Mochila,4,136.71,546.84,7,2024
2023-03-29,Camiseta,5,219.09,1095.45,3,2023
2024-12-27,Sapato,2,476.83,953.66,12,2024
2023-11-06,Boné,10,315.82,3158.2,11,2023
2023-03-21,Sapato,7,223.9,1567.3,3,2023
2025-02-04,Calça,2,91.18,182.36,2,2025
2023-12-10,Sapato,5,201.24,1006.2,12,2023
2023-04-02,Calça,2,186.26,372.52,4,2023
2024-02-14,Sapato,9,257.77,2319.93,2,2024
2023-04-19,Mochila,4,357.55,1430.2,4,2023
2025-05-25,Mochila,9,273.08,2457.72,5,2025
2023-12-29,Tênis,4,233.34,933.36,12,2023
2025-05-27,Calça,9,150.56,1355.04,5,2025
2025-02-01,Mochila,5,333.04,1665.2,2,2025
2023-09-18,Boné,7,198.36,1388.52,9,2023
2025-05-27,Camiseta,9,286.97,2582.7300000000005,5,2025
2024-12-22,Sapato,2,50.41,100.82,12,2024
2025-02-20,Boné,8,206.24,1649.92,2,2025
2025-12-28,Tênis,1,424.46,424.46,12,2025
2024-07-20,Calça,8,428.32,3426.56,7,2024
2023-12-02,Sapato,9,114.34,1029.06,12,2023
2025-01-23,Mochila,3,169.03,507.09,1,2025
2024-02-17,Sapato,1,465.22,465.22,2,2024
2025-03-31,Tênis,8,120.19,961.52,3,2025
2023-04-01,Boné,2,473.71,947.42,4,2023
2025-07-12,Calça,1,156.51,156.51,7,2025
